Origin City,Destination City,Routing,Segment Count,Distance,CO2 Emission,Air Expense,Road Distance,Origin Country,Destination Country,Travel Type,Train_CO2 Emission,Regular Taxi CO2 Emission,Black Cab CO2 Emission,Coach Bus CO2 Emission,Projected_Transport,Projected_CO2,CO2_Savings,CO2_Savings_Percent
Zagreb,Dublin,Zagreb - Dublin,2,1849.51,350.33,152.0,2243.155,Hrvatska,Éire / Ireland,International rail,10.002228145000002,333.366480325,457.65969887500006,60.97119605500001,Train,10.002228145000002,340.327771855,97.14491246967145
Zagreb,Dublin,Zagreb - Dublin,2,1849.51,350.33,232.2,2243.155,Hrvatska,Éire / Ireland,International rail,10.002228145000002,333.366480325,457.65969887500006,60.97119605500001,Train,10.002228145000002,340.327771855,97.14491246967145
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,125.12,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Zagreb,Amsterdam,Zagreb - Amsterdam,2,1849.51,350.33,312.3,1325.085,Hrvatska,Nederland,International rail,5.908554015000001,196.927507275,270.350467125,36.017135385,Train,5.908554015000001,344.421445985,98.31343190277738
Bristol,Belfast,Bristol - Belfast,2,867.14,213.2,114.98,690.77,United Kingdom,United Kingdom,International rail,3.08014343,102.65878355,140.93434925,18.77581937,Train,3.08014343,210.11985657,98.55527981707317
Glasgow,London,Glasgow - London,2,1109.97,272.91,231.2,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,270.01638099900003,98.93971675607344
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,279.98,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Dublin,Ljubljana,Dublin - Ljubljana,2,1729.0,261.11,183.2,2143.512,Éire / Ireland,Slovenija,International rail,9.557920008000002,318.55803588000003,437.3300358000001,58.26279967200001,Train,9.557920008000002,251.55207999200002,96.33950442035923
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,184.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,144.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Glasgow,London,Glasgow - London,2,1109.97,272.91,254.08,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,270.01638099900003,98.93971675607344
Bristol,Belfast,Bristol - Belfast,2,867.14,213.2,152.98,690.77,United Kingdom,United Kingdom,International rail,3.08014343,102.65878355,140.93434925,18.77581937,Train,3.08014343,210.11985657,98.55527981707317
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,123.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Dublin,Graz,Dublin - Graz,2,1718.2,330.49,305.1,2064.693,Éire / Ireland,Österreich,International rail,9.206466087,306.844350195,421.2489893250001,56.12042043300001,Train,9.206466087,321.283533913,97.21429813700868
Glasgow,London,Glasgow - London,2,1109.97,272.91,129.08,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,270.01638099900003,98.93971675607344
Dublin,Ljubljana,Dublin - Ljubljana,2,1729.0,261.11,420.4,2143.512,Éire / Ireland,Slovenija,International rail,9.557920008000002,318.55803588000003,437.3300358000001,58.26279967200001,Train,9.557920008000002,251.55207999200002,96.33950442035923
Dublin,Ljubljana,Dublin - Ljubljana,2,1729.0,261.11,420.4,2143.512,Éire / Ireland,Slovenija,International rail,9.557920008000002,318.55803588000003,437.3300358000001,58.26279967200001,Train,9.557920008000002,251.55207999200002,96.33950442035923
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,123.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Bristol,Belfast,Bristol - Belfast,2,867.14,213.2,181.96,690.77,United Kingdom,United Kingdom,International rail,3.08014343,102.65878355,140.93434925,18.77581937,Train,3.08014343,210.11985657,98.55527981707317
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,165.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
London,Belfast,London - Belfast,2,1029.69,253.17,234.88,760.791,United Kingdom,United Kingdom,International rail,3.3923670690000005,113.064954465,155.22038377500002,20.679060171000003,Train,3.3923670690000005,249.777632931,98.66004381680294
Zagreb,Dublin,Zagreb - Dublin,2,1849.51,350.33,299.2,2243.155,Hrvatska,Éire / Ireland,International rail,10.002228145000002,333.366480325,457.65969887500006,60.97119605500001,Train,10.002228145000002,340.327771855,97.14491246967145
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,274.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,384.95,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Zagreb,Dublin,Zagreb - Dublin,2,1865.07,281.66,259.6,2243.155,Hrvatska,Éire / Ireland,International rail,10.002228145000002,333.366480325,457.65969887500006,60.97119605500001,Train,10.002228145000002,271.657771855,96.44882903323155
Zagreb,Dublin,Zagreb - Dublin,2,1865.07,281.66,241.2,2243.155,Hrvatska,Éire / Ireland,International rail,10.002228145000002,333.366480325,457.65969887500006,60.97119605500001,Train,10.002228145000002,271.657771855,96.44882903323155
Zagreb,Dublin,Zagreb - Dublin,2,1865.07,281.66,259.7,2243.155,Hrvatska,Éire / Ireland,International rail,10.002228145000002,333.366480325,457.65969887500006,60.97119605500001,Train,10.002228145000002,271.657771855,96.44882903323155
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,165.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
London,Belfast,London - Belfast,2,1051.68,258.58,147.94,760.791,United Kingdom,United Kingdom,International rail,3.3923670690000005,113.064954465,155.22038377500002,20.679060171000003,Train,3.3923670690000005,255.187632931,98.68807832430969
Glasgow,London,Glasgow - London,2,1109.97,272.91,152.46,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,270.01638099900003,98.93971675607344
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,186.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
London,Belfast,London - Belfast,2,1051.68,258.58,147.94,760.791,United Kingdom,United Kingdom,International rail,3.3923670690000005,113.064954465,155.22038377500002,20.679060171000003,Train,3.3923670690000005,255.187632931,98.68807832430969
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,446.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,446.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Dublin,Ljubljana,Dublin - Ljubljana,2,1729.0,261.11,297.5,2143.512,Éire / Ireland,Slovenija,International rail,9.557920008000002,318.55803588000003,437.3300358000001,58.26279967200001,Train,9.557920008000002,251.55207999200002,96.33950442035923
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,220.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Glasgow,London,Glasgow - London,2,1077.94,265.03,102.98,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,262.136380999,98.90819190242614
Dublin,Ljubljana,Dublin - Ljubljana,2,1729.0,261.11,492.5,2143.512,Éire / Ireland,Slovenija,International rail,9.557920008000002,318.55803588000003,437.3300358000001,58.26279967200001,Train,9.557920008000002,251.55207999200002,96.33950442035923
Ljubljana,Amsterdam,Ljubljana - Amsterdam,2,1723.84,331.35,180.7,1233.329,Slovenija,Nederland,International rail,5.499414011,183.29118933499998,251.62994922500002,33.523115548999996,Train,5.499414011,325.850585989,98.34030058518182
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,376.32,295.84,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,372.009694273,98.85461688802083
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,253.32,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,316.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Glasgow,Bristol,Glasgow - Bristol,2,1022.85,251.49,174.46,597.05,United Kingdom,United Kingdom,International rail,2.66224595,88.73058574999999,121.81312625,16.22841605,Train,2.66224595,248.82775405,98.94141081156307
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,355.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Glasgow,Bristol,Glasgow - Bristol,2,1022.85,251.49,217.96,597.05,United Kingdom,United Kingdom,International rail,2.66224595,88.73058574999999,121.81312625,16.22841605,Train,2.66224595,248.82775405,98.94141081156307
Zagreb,Dublin,Zagreb - Dublin,2,3625.63,547.54,343.2,2243.155,Hrvatska,Éire / Ireland,International rail,10.002228145000002,333.366480325,457.65969887500006,60.97119605500001,Train,10.002228145000002,537.537771855,98.17324247634875
Bristol,Belfast,Bristol - Belfast,2,867.14,213.2,161.98,690.77,United Kingdom,United Kingdom,International rail,3.08014343,102.65878355,140.93434925,18.77581937,Train,3.08014343,210.11985657,98.55527981707317
London,Belfast,London - Belfast,2,1059.68,260.54,249.96,760.791,United Kingdom,United Kingdom,International rail,3.3923670690000005,113.064954465,155.22038377500002,20.679060171000003,Train,3.3923670690000005,257.14763293100003,98.69794769747449
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,151.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,248.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,170.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
London,Edinburgh,London - Edinburgh,2,1086.62,267.17,292.06,662.535,United Kingdom,United Kingdom,International rail,2.954243565,98.46263902499999,135.173703375,18.008363835,Train,2.954243565,264.215756435,98.89424577422614
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,165.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,123.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
London,Belfast,London - Belfast,2,1007.69,247.76,389.88,760.791,United Kingdom,United Kingdom,International rail,3.3923670690000005,113.064954465,155.22038377500002,20.679060171000003,Train,3.3923670690000005,244.367632931,98.63078500605425
Glasgow,London,Glasgow - London,2,1109.97,272.91,253.46,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,270.01638099900003,98.93971675607344
Ljubljana,London,Ljubljana - London,2,2469.23,372.9,233.82,1555.635,Slovenija,United Kingdom,International rail,6.936576465000001,231.190695525,317.38843087500004,42.283714935,Train,6.936576465000001,365.963423535,98.13982932019309
Ljubljana,London,Ljubljana - London,2,2469.23,372.9,233.82,1555.635,Slovenija,United Kingdom,International rail,6.936576465000001,231.190695525,317.38843087500004,42.283714935,Train,6.936576465000001,365.963423535,98.13982932019309
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,257.95,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Ljubljana,London,Ljubljana - London,2,1231.1,302.69,281.0,1555.635,Slovenija,United Kingdom,International rail,6.936576465000001,231.190695525,317.38843087500004,42.283714935,Train,6.936576465000001,295.753423535,97.70835625061946
Zagreb,London,Zagreb - London,2,2737.52,413.42,274.82,1655.634,Hrvatska,United Kingdom,International rail,7.382472006,246.05204691,337.79072685,45.001787754,Train,7.382472006,406.037527994,98.21429248560786
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,146.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Glasgow,London,Glasgow - London,2,1190.42,292.69,117.98,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,289.796380999,99.01137073319896
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,285.22,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,164.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Belfast,London,Belfast - London,2,1007.69,247.76,171.88,743.467,United Kingdom,United Kingdom,International rail,3.315119353,110.49034820499999,151.685854675,20.208176527,Train,3.315119353,244.444880647,98.66196345132387
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,146.0,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
